Scope,Split,Model,RMSE,MAE,R2,Dir_Acc_%,Decile_Exact_%,Decile_Within_1_%,History_Mode
national,Validation (2019),AR Baseline (Momentum Drift),0.5025787142073359,0.38061376870087604,0.707314222617256,61.027889416636214,33.61953477042991,71.36158811350627,without_history
national,Test (2020-2022 Aggregate),AR Baseline (Momentum Drift),0.5498973558839373,0.41751930417847266,0.6353428755701971,42.23399504729428,32.281898266553,68.85580319084156,without_history
national,Test (2020),AR Baseline (Momentum Drift),0.5736022301860482,0.43060681977419485,0.5820722042221825,42.63183534283279,33.61953477042991,71.33418584825235,without_history
national,Test (2021),AR Baseline (Momentum Drift),0.5469909289979815,0.4197732903097939,0.6471638172655088,41.85239313116551,32.98928266958958,70.14066496163683,without_history
national,Test (2022),AR Baseline (Momentum Drift),0.5281502732593764,0.4021778024514293,0.6630768696801002,42.217756667884544,35.25453659724759,73.18536110096213,without_history
national,Validation (2019),Multimodal Ridge,0.7998240915634911,0.6481101946644374,0.2587197999135411,38.28400925587626,29.41480940202168,65.2143466082085,without_history
national,Test (2020-2022 Aggregate),Multimodal Ridge,0.8804014803721235,0.7407302257060198,0.06527691567370153,46.258068444769215,29.214874355539315,64.27353550115699,without_history
national,Test (2020),Multimodal Ridge,0.7696067240749244,0.632709090892954,0.2476545462856673,54.685787358421635,29.37522835221045,65.05297771282426,without_history
national,Test (2021),Multimodal Ridge,0.9327224224994699,0.7960379587165303,-0.025929932176040005,32.35903056874923,29.402630617464375,64.97077091706248,without_history
national,Test (2022),Multimodal Ridge,0.9290073588242793,0.7934436275085756,-0.042447321127416116,51.72938740713677,29.420898794300328,64.68761417610523,without_history
national,Validation (2019),Multimodal ElasticNet,0.8126246804209485,0.6519438319631577,0.23480265627350339,38.85336743393009,29.08598221897455,64.80331262939958,without_history
national,Test (2020-2022 Aggregate),Multimodal ElasticNet,0.8908331136945307,0.7437117832482544,0.042995137880189827,46.479316364226854,28.85763000852515,63.82799496610239,without_history
national,Test (2020),Multimodal ElasticNet,0.7798959709432558,0.6353966897335129,0.22740312458334067,54.9354524418463,29.128607964925102,64.30093776641091,without_history
national,Test (2021),Multimodal ElasticNet,0.9433792172682068,0.7992159647568848,-0.04950732782835687,32.620874436731214,29.20168067226891,64.4805748386311,without_history
national,Test (2022),Multimodal ElasticNet,0.9394407039813527,0.7965226952543654,-0.06599349868622073,51.88162221410303,29.14687614176105,64.2156862745098,without_history
national,Validation (2019),Multimodal Random Forest,0.6404112394702658,0.4985879978559352,0.5247618156728651,47.1714772865668,32.79137742053343,70.31725733771769,without_history
national,Test (2020-2022 Aggregate),Multimodal Random Forest,0.7203223465855354,0.5831867596966296,0.3742869449519457,49.21852799090651,32.21390005277473,68.76649210408802,without_history
national,Test (2020),Multimodal Random Forest,0.6129504716697536,0.48319635355989826,0.5227671162339604,57.56606990622336,33.06235537693338,69.70831810985264,without_history
national,Test (2021),Multimodal Random Forest,0.7695757731311454,0.6346465046409734,0.3015816507001682,36.92303008159786,32.7152600170503,69.58957496041896,without_history
national,Test (2022),Multimodal Random Forest,0.767227279012486,0.631717420889017,0.2890093635826877,53.166483984898306,32.450371452929,68.9593228595786,without_history
national,Validation (2019),Multimodal Extra-Trees,0.762038584111361,0.612746502265631,0.32710490882168153,38.79247351114359,32.17330410425039,69.4890999878212,without_history
national,Test (2020-2022 Aggregate),Multimodal Extra-Trees,0.8461622690391715,0.7076419423568429,0.13656678373535036,46.13729549790931,32.17533390167661,68.29151950635327,without_history
national,Test (2020),Multimodal Extra-Trees,0.7309782899045527,0.595374968299855,0.3212832751772894,55.23078796736086,32.541712337108756,69.03544026306174,without_history
national,Test (2021),Multimodal Extra-Trees,0.8993689355544522,0.7648968510893346,0.04613122576670958,31.64961636828644,32.928388746803066,68.72792595298989,without_history
national,Test (2022),Multimodal Extra-Trees,0.8970942058025038,0.7626540076813393,0.027942595789765767,51.53148215808062,32.386432834003166,68.75837291438314,without_history
national,Validation (2019),Multimodal LightGBM,0.6588807768035958,0.5100234333092396,0.49695468206993554,47.26586286688588,31.552186091828034,68.63049567653148,without_history
national,Test (2020-2022 Aggregate),Multimodal LightGBM,0.7318666891720973,0.5924358024154242,0.35407008047640054,49.244915357447326,31.73182316404823,67.56586692648074,without_history
national,Test (2020),Multimodal LightGBM,0.6274359975488237,0.49396841358625215,0.4999442134470127,57.517354767994156,31.890147363293142,68.47826086956522,without_history
national,Test (2021),Multimodal LightGBM,0.7798849928099532,0.6426217141080603,0.28274432511119496,37.166605772743885,32.081963220070634,68.30471318962368,without_history
national,Test (2022),Multimodal LightGBM,0.7778110433318067,0.6407172795519598,0.2692580844960075,53.05078553160395,31.877968578735842,67.97588600657654,without_history
national,Validation (2019),Multimodal XGBoost,0.652269204468944,0.5057930134963261,0.5069996964798236,47.28717573986116,31.65875045670442,69.2333455121179,without_history
national,Test (2020-2022 Aggregate),Multimodal XGBoost,0.726932849447357,0.5892009558910501,0.3627497281137506,49.190110826939474,32.04847156253806,68.06925668818252,without_history
national,Test (2020),Multimodal XGBoost,0.621629060269052,0.4899156925886685,0.5091574408052293,57.575203994641335,32.39252222628182,68.9319205943247,without_history
national,Test (2021),Multimodal XGBoost,0.7751731942686637,0.6397167398898844,0.29138497132896035,36.99001339666302,32.57215929850201,68.72792595298989,without_history
national,Test (2022),Multimodal XGBoost,0.7732903291347263,0.6379704351945975,0.27772768728300246,53.005115089514064,32.08500791620996,68.60613810741688,without_history
national,Validation (2019),Multimodal CatBoost,0.6744910229902297,0.5205083326183985,0.47283595098511055,47.12276214833759,31.229448301059552,67.25429302155645,without_history
national,Test (2020-2022 Aggregate),Multimodal CatBoost,0.7462250375912274,0.6023810275621702,0.32847671998419636,49.309868875086266,31.146226606584666,66.56517679535582,without_history
national,Test (2020),Multimodal CatBoost,0.6425725847390756,0.5049911091369214,0.47552598139428737,57.33467299963464,31.28425283156741,67.25733771769578,without_history
national,Test (2021),Multimodal CatBoost,0.7941683735645951,0.6519775216580661,0.2562310528090692,37.45280720984046,31.759225429302155,67.17817561807333,without_history
national,Test (2022),Multimodal CatBoost,0.7918033139331985,0.6501744518915231,0.2427305451446744,53.14212641578371,31.336012665935943,67.03811959566434,without_history
national,Validation (2019),Explainable Boosting Machine (EBM),0.6565644494415653,0.508450136611867,0.5004854253716935,47.36024844720497,31.363414931189865,67.90585799537206,without_history
national,Test (2020-2022 Aggregate),Explainable Boosting Machine (EBM),0.7301109835666635,0.5904003809603667,0.3571654597903371,49.47225266918361,30.76766938659522,66.71030731133033,without_history
national,Test (2020),Explainable Boosting Machine (EBM),0.6269529723048862,0.4940955035374013,0.5007138428461259,57.33771769577396,31.229448301059552,67.76884666910242,without_history
national,Test (2021),Explainable Boosting Machine (EBM),0.7777464167353401,0.6391549707226771,0.28667260357709146,37.805991962002196,31.26902935087078,67.51004749725978,without_history
national,Test (2022),Explainable Boosting Machine (EBM),0.7753880491389129,0.6379506686210219,0.273803727350718,53.27304834977469,30.693581780538302,67.07770064547557,without_history
national,Validation (2019),Stacking Ensemble (Super Learner),0.695927767318674,0.5450823928620699,0.4387946954039842,44.50432346851784,31.104615759347215,67.71099744245525,without_history
national,Test (2020-2022 Aggregate),Stacking Ensemble (Super Learner),0.7714075361719197,0.6301890505867207,0.282388822340757,48.12649697560183,31.100556164494787,66.80570779036252,without_history
national,Test (2020),Stacking Ensemble (Super Learner),0.6632884534644269,0.5272419334792152,0.44116388050124145,56.78053830227743,31.55523078796736,67.63792473511143,without_history
national,Test (2021),Stacking Ensemble (Super Learner),0.8216792794129186,0.6827236070726975,0.20380849966228942,35.26976007794423,31.494336865180856,67.51004749725978,without_history
national,Test (2022),Stacking Ensemble (Super Learner),0.8185965733331226,0.6806016112082495,0.1906140634337412,52.32919254658385,31.23249299719888,67.3090975520643,without_history
